response_id,customer_id,campaign_id,response_type,converted,response_date
R02939,C0030,CAM002,Clicked,False,2024-03-04
R02940,C0378,CAM002,Spam,False,2024-02-29
R02941,C0779,CAM003,Spam,False,2024-03-08
R02942,C0608,CAM002,Ignored,False,2024-02-14
R02943,C0590,CAM003,Converted,False,2024-03-19
R02944,C0885,CAM003,Clicked,False,2024-03-13
R02945,C0920,CAM001,Ignored,False,2024-01-30
R02946,C0489,CAM003,Opened,False,2024-03-08
R02947,C0067,CAM001,Ignored,False,2024-01-26
R02948,C0472,CAM003,Opened,False,2024-03-27
R02949,C0145,CAM005,Clicked,False,2024-05-31
R02950,C0304,CAM003,Converted,False,2024-04-01
R02951,C0957,CAM002,Clicked,False,2024-03-09
R02952,C0766,CAM004,Spam,False,2024-04-03
R02953,C0408,CAM003,Clicked,False,2024-03-07
R02954,C0281,CAM001,Converted,True,2024-01-29
R02955,C0020,CAM001,Ignored,False,2024-02-12
R02956,C0813,CAM004,Clicked,False,2024-04-13
R02957,C0345,CAM002,Ignored,False,2024-02-13
R02958,C0765,CAM003,Ignored,False,2024-03-21
R02959,C0985,CAM003,Opened,False,2024-03-21
R02960,C0434,CAM001,Spam,True,2024-01-30
R02961,C0659,CAM001,Clicked,False,2024-01-16
R02962,C0004,CAM004,Opened,True,2024-04-02
R02963,C0637,CAM002,Opened,False,2024-03-07
R02964,C0194,CAM002,Opened,False,2024-02-19
R02965,C0178,CAM002,Spam,False,2024-03-01
R02966,C0811,CAM005,Spam,False,2024-06-05
R02967,C0250,CAM005,Converted,False,2024-05-24
R02968,C0418,CAM004,Converted,False,2024-04-17
R02969,C0430,CAM003,Opened,True,2024-03-25
R02970,C0723,CAM005,Converted,False,2024-05-30
R02971,C0119,CAM001,Clicked,False,2024-02-05
R02972,C0211,CAM005,Converted,True,2024-06-04
R02973,C0374,CAM003,Ignored,True,2024-03-16
R02974,C0794,CAM005,Clicked,False,2024-05-22
R02975,C0352,CAM005,Clicked,True,2024-06-17
R02976,C0397,CAM005,Converted,True,2024-06-15
R02977,C0895,CAM005,Opened,True,2024-05-25
R02978,C0576,CAM002,Spam,False,2024-02-23
R02979,C0524,CAM002,Spam,False,2024-02-19
R02980,C0505,CAM005,Spam,True,2024-05-27
R02981,C0764,CAM004,Spam,True,2024-04-08
R02982,C0639,CAM001,Clicked,False,2024-01-21
R02983,C0586,CAM004,Opened,False,2024-04-15
R02984,C0770,CAM002,Clicked,True,2024-02-19
R02985,C0263,CAM004,Converted,False,2024-04-23
R02986,C0957,CAM003,Opened,False,2024-03-26
R02987,C0895,CAM003,Ignored,False,2024-03-22
R02988,C0879,CAM005,Converted,True,2024-06-13
R02989,C0086,CAM005,Clicked,False,2024-06-14
R02990,C0713,CAM002,Ignored,False,2024-03-02
R02991,C0470,CAM002,Clicked,False,2024-02-11
R02992,C0355,CAM001,Converted,False,2024-02-05
R02993,C0712,CAM005,Clicked,False,2024-05-26
R02994,C0662,CAM005,Opened,False,2024-06-11
R02995,C0408,CAM003,Clicked,False,2024-04-03
R02996,C0460,CAM005,Converted,False,2024-06-05
R02997,C0946,CAM003,Spam,False,2024-04-04
R02998,C0496,CAM001,Converted,True,2024-01-28
R02999,C0558,CAM005,Converted,False,2024-06-09
R03000,C0773,CAM001,Clicked,True,2024-01-25
R03001,C0943,CAM002,Spam,False,2024-02-22
R03002,C0656,CAM005,Ignored,False,2024-06-07
R03003,C0992,CAM005,Ignored,False,2024-05-22
R03004,C1000,CAM001,Clicked,False,2024-01-16
R03005,C0401,CAM001,Spam,False,2024-01-22
R03006,C0793,CAM002,Converted,False,2024-02-19
R03007,C0176,CAM003,Opened,False,2024-03-25
R03008,C0525,CAM004,Spam,False,2024-04-11
R03009,C0872,CAM005,Spam,False,2024-05-25
R03010,C0086,CAM004,Clicked,False,2024-04-09
R03011,C0611,CAM005,Opened,False,2024-05-28
R03012,C0986,CAM002,Converted,False,2024-02-11
R03013,C0765,CAM005,Opened,False,2024-06-15
R03014,C0167,CAM003,Spam,False,2024-03-28
R03015,C0950,CAM003,Opened,False,2024-03-06
R03016,C0078,CAM003,Clicked,False,2024-03-30
R03017,C0181,CAM003,Ignored,False,2024-03-14
R03018,C0858,CAM002,Spam,False,2024-02-15
R03019,C0725,CAM001,Ignored,False,2024-01-27
R03020,C0329,CAM002,Converted,False,2024-02-17
R03021,C0231,CAM004,Converted,True,2024-04-22
R03022,C0921,CAM003,Ignored,False,2024-03-10
R03023,C0549,CAM003,Clicked,False,2024-03-15
R03024,C0837,CAM001,Clicked,True,2024-02-11
R03025,C0748,CAM004,Opened,False,2024-04-03
R03026,C0728,CAM005,Ignored,False,2024-06-04
R03027,C0033,CAM004,Clicked,True,2024-04-12
R03028,C0566,CAM002,Converted,False,2024-03-07
R03029,C0373,CAM004,Converted,False,2024-04-14
R03030,C0984,CAM002,Ignored,False,2024-02-13
R03031,C0556,CAM005,Opened,True,2024-05-29
R03032,C0108,CAM004,Converted,False,2024-04-04
R03033,C0995,CAM003,Converted,False,2024-03-16
R03034,C0044,CAM003,Spam,True,2024-03-14
R03035,C0286,CAM002,Clicked,False,2024-03-04
R03036,C0457,CAM003,Converted,True,2024-03-13
R03037,C0284,CAM003,Spam,True,2024-03-20
R03038,C0351,CAM001,Converted,False,2024-01-27
R03039,C0555,CAM004,Opened,True,2024-04-14
R03040,C0036,CAM001,Opened,False,2024-01-16
R03041,C0012,CAM001,Spam,True,2024-01-18
R03042,C0907,CAM003,Opened,True,2024-03-29
R03043,C0712,CAM005,Ignored,False,2024-05-25
R03044,C0489,CAM003,Ignored,False,2024-03-12
R03045,C0818,CAM001,Clicked,False,2024-01-29
R03046,C0538,CAM002,Spam,True,2024-03-07
R03047,C0348,CAM002,Ignored,False,2024-02-21
R03048,C0788,CAM002,Opened,True,2024-02-26
R03049,C0226,CAM003,Converted,True,2024-03-12
R03050,C0338,CAM002,Clicked,False,2024-03-06
R03051,C0393,CAM003,Ignored,False,2024-03-19
R03052,C0880,CAM004,Ignored,False,2024-04-15
R03053,C0148,CAM005,Converted,True,2024-06-11
R03054,C0027,CAM003,Ignored,False,2024-03-20
R03055,C0148,CAM004,Ignored,False,2024-04-28
R03056,C0099,CAM001,Spam,False,2024-02-03
R03057,C0197,CAM003,Spam,False,2024-03-13
R03058,C0936,CAM005,Clicked,False,2024-05-31
R03059,C0779,CAM005,Clicked,True,2024-05-26
R03060,C0445,CAM004,Converted,False,2024-04-10
R03061,C0666,CAM003,Converted,True,2024-03-14
R03062,C0223,CAM003,Clicked,False,2024-04-03
R03063,C1000,CAM001,Opened,False,2024-02-07
R03064,C0841,CAM004,Converted,False,2024-04-22
R03065,C0893,CAM005,Clicked,False,2024-06-09
R03066,C0878,CAM005,Clicked,True,2024-06-17
R03067,C0484,CAM001,Clicked,True,2024-02-08
R03068,C0047,CAM005,Ignored,False,2024-05-23
R03069,C0480,CAM001,Ignored,False,2024-01-24
R03070,C0542,CAM005,Spam,True,2024-06-08
R03071,C0456,CAM005,Clicked,False,2024-06-12
R03072,C0459,CAM005,Clicked,True,2024-06-17
R03073,C0285,CAM002,Ignored,True,2024-03-01
R03074,C0694,CAM004,Ignored,False,2024-04-02
R03075,C0069,CAM003,Spam,False,2024-03-18
R03076,C0857,CAM003,Opened,False,2024-03-25
R03077,C0154,CAM004,Ignored,False,2024-04-08
R03078,C0826,CAM001,Ignored,False,2024-01-21
R03079,C0285,CAM001,Ignored,False,2024-01-19
R03080,C0232,CAM001,Spam,False,2024-01-31
R03081,C0571,CAM001,Converted,False,2024-01-19
R03082,C0326,CAM002,Converted,False,2024-02-17
R03083,C0901,CAM002,Spam,False,2024-02-18
R03084,C0910,CAM003,Opened,True,2024-03-15
R03085,C0588,CAM002,Opened,False,2024-03-10
R03086,C0451,CAM005,Converted,False,2024-06-02
R03087,C0907,CAM003,Converted,False,2024-03-09
R03088,C0278,CAM005,Converted,False,2024-06-11
R03089,C0951,CAM003,Spam,False,2024-03-29
R03090,C0643,CAM001,Converted,False,2024-02-13
R03091,C0102,CAM001,Clicked,False,2024-02-01
R03092,C0771,CAM004,Clicked,False,2024-04-22
R03093,C0988,CAM001,Spam,False,2024-02-05
R03094,C0146,CAM005,Converted,True,2024-06-11
R03095,C0700,CAM002,Ignored,False,2024-02-13
R03096,C0291,CAM002,Spam,False,2024-02-25
R03097,C0734,CAM001,Clicked,False,2024-01-27
R03098,C0402,CAM004,Spam,True,2024-04-06
R03099,C0995,CAM004,Spam,False,2024-04-02
R03100,C0029,CAM002,Converted,False,2024-02-18
R03101,C0124,CAM001,Ignored,True,2024-01-20
R03102,C0407,CAM005,Opened,False,2024-06-14
R03103,C0073,CAM002,Spam,False,2024-02-21
R03104,C0061,CAM004,Spam,False,2024-04-04
R03105,C0433,CAM004,Converted,False,2024-04-04
R03106,C0127,CAM001,Converted,False,2024-01-16
R03107,C0919,CAM003,Converted,False,2024-03-21
R03108,C0091,CAM005,Opened,False,2024-06-16
R03109,C0542,CAM005,Ignored,False,2024-06-02
R03110,C0913,CAM001,Converted,False,2024-01-22
R03111,C0996,CAM003,Opened,False,2024-03-16
R03112,C0372,CAM003,Clicked,False,2024-03-13
R03113,C0370,CAM003,Clicked,False,2024-03-29
R03114,C0469,CAM002,Clicked,False,2024-02-14
R03115,C0615,CAM005,Converted,True,2024-06-02
R03116,C0908,CAM003,Ignored,False,2024-03-08
R03117,C0443,CAM005,Spam,False,2024-06-01
R03118,C0568,CAM001,Opened,False,2024-01-31
R03119,C0691,CAM002,Opened,False,2024-02-26
R03120,C0424,CAM005,Clicked,False,2024-06-13
R03121,C0601,CAM004,Opened,True,2024-04-03
R03122,C0540,CAM004,Ignored,False,2024-04-08
R03123,C0207,CAM001,Clicked,False,2024-02-14
R03124,C0581,CAM004,Spam,False,2024-04-21
R03125,C0528,CAM004,Converted,False,2024-04-09
R03126,C0315,CAM003,Ignored,True,2024-03-26
R03127,C0571,CAM004,Spam,False,2024-04-11
R03128,C0349,CAM003,Converted,True,2024-03-27
R03129,C0727,CAM002,Converted,False,2024-02-15
R03130,C0526,CAM001,Clicked,False,2024-02-03
R03131,C0741,CAM002,Opened,False,2024-03-04
R03132,C0540,CAM005,Ignored,False,2024-06-08
R03133,C0579,CAM002,Opened,False,2024-02-15
R03134,C0675,CAM002,Converted,False,2024-02-19
R03135,C0804,CAM004,Ignored,True,2024-04-26
R03136,C0944,CAM002,Spam,False,2024-02-26
R03137,C0740,CAM003,Clicked,True,2024-03-24
R03138,C0987,CAM002,Opened,True,2024-02-14
R03139,C0335,CAM004,Clicked,True,2024-04-18
R03140,C0438,CAM003,Spam,False,2024-03-12
R03141,C0477,CAM004,Opened,False,2024-04-30
R03142,C0127,CAM001,Ignored,False,2024-02-09
R03143,C0219,CAM004,Converted,False,2024-04-17
R03144,C0662,CAM003,Opened,False,2024-03-30
R03145,C0835,CAM005,Opened,False,2024-06-06
R03146,C0888,CAM001,Opened,True,2024-02-08
R03147,C0638,CAM003,Ignored,False,2024-03-27
R03148,C0800,CAM004,Clicked,False,2024-04-04
R03149,C0481,CAM001,Clicked,False,2024-01-24
R03150,C0636,CAM004,Ignored,False,2024-05-01
R03151,C0201,CAM004,Opened,True,2024-04-05
R03152,C0950,CAM003,Spam,False,2024-03-14
R03153,C0427,CAM002,Spam,False,2024-03-02
R03154,C0840,CAM003,Converted,True,2024-03-27
R03155,C0620,CAM003,Converted,False,2024-03-25
R03156,C0426,CAM004,Opened,False,2024-04-21
R03157,C0614,CAM001,Ignored,True,2024-01-28
R03158,C0327,CAM005,Spam,False,2024-05-31
R03159,C0687,CAM001,Ignored,False,2024-02-11
R03160,C0744,CAM005,Clicked,False,2024-06-10
R03161,C0510,CAM002,Opened,True,2024-02-29
R03162,C0330,CAM005,Spam,False,2024-06-03
R03163,C0253,CAM005,Clicked,False,2024-05-31
R03164,C0450,CAM002,Converted,False,2024-03-01
R03165,C0196,CAM001,Clicked,False,2024-01-27
R03166,C0246,CAM003,Clicked,False,2024-03-21
R03167,C0069,CAM003,Converted,True,2024-03-24
R03168,C0225,CAM003,Ignored,True,2024-03-12
R03169,C0022,CAM002,Opened,False,2024-03-07
R03170,C0534,CAM001,Ignored,True,2024-02-09
R03171,C0855,CAM004,Ignored,False,2024-05-01
R03172,C0591,CAM001,Spam,False,2024-02-02
R03173,C0872,CAM005,Opened,False,2024-06-07
R03174,C0701,CAM003,Converted,False,2024-03-25
R03175,C0135,CAM004,Ignored,False,2024-04-19
R03176,C0383,CAM005,Converted,False,2024-05-24
R03177,C0741,CAM002,Ignored,True,2024-03-04
R03178,C0664,CAM002,Converted,True,2024-03-06
R03179,C0399,CAM004,Ignored,False,2024-04-27
R03180,C0840,CAM003,Clicked,False,2024-03-24
R03181,C0881,CAM004,Opened,False,2024-04-22
R03182,C0691,CAM002,Opened,False,2024-02-29
R03183,C0972,CAM004,Converted,False,2024-04-14
R03184,C0780,CAM002,Ignored,True,2024-03-09
R03185,C0676,CAM001,Ignored,False,2024-02-14
R03186,C0760,CAM004,Spam,False,2024-04-14
R03187,C0967,CAM002,Clicked,True,2024-03-04
R03188,C0649,CAM004,Opened,True,2024-04-02
R03189,C0197,CAM005,Spam,False,2024-06-11
R03190,C0430,CAM005,Spam,True,2024-06-14
R03191,C0817,CAM005,Clicked,False,2024-06-06
R03192,C0301,CAM003,Opened,False,2024-03-23
R03193,C0036,CAM001,Converted,True,2024-01-30
R03194,C0796,CAM002,Ignored,True,2024-02-12
R03195,C0250,CAM005,Spam,False,2024-06-03
R03196,C0576,CAM001,Clicked,True,2024-01-27
R03197,C0549,CAM005,Converted,False,2024-06-06
R03198,C0804,CAM001,Ignored,True,2024-01-22
R03199,C0422,CAM003,Opened,False,2024-03-17
R03200,C0830,CAM005,Opened,True,2024-05-22
R03201,C0786,CAM003,Converted,True,2024-04-02
R03202,C0769,CAM002,Opened,False,2024-02-11
R03203,C0032,CAM001,Ignored,False,2024-01-27
R03204,C0076,CAM004,Clicked,True,2024-04-29
R03205,C0518,CAM002,Opened,False,2024-02-27
R03206,C0558,CAM001,Ignored,False,2024-01-25
R03207,C0223,CAM004,Spam,True,2024-04-09
R03208,C0723,CAM005,Converted,True,2024-06-01
R03209,C0259,CAM003,Clicked,True,2024-04-04
R03210,C0392,CAM001,Spam,False,2024-02-07
R03211,C0566,CAM001,Opened,True,2024-02-14
R03212,C0926,CAM005,Ignored,False,2024-05-24
R03213,C0423,CAM002,Converted,True,2024-02-26
R03214,C0415,CAM004,Ignored,True,2024-04-29
R03215,C0845,CAM004,Opened,True,2024-04-10
R03216,C0070,CAM003,Clicked,False,2024-04-04
R03217,C0200,CAM001,Clicked,False,2024-01-18
R03218,C0192,CAM003,Spam,False,2024-03-19
R03219,C0310,CAM005,Opened,True,2024-06-12
R03220,C0249,CAM004,Clicked,True,2024-04-24
R03221,C0373,CAM003,Converted,False,2024-03-09
R03222,C0920,CAM003,Ignored,False,2024-03-16
R03223,C0334,CAM005,Clicked,False,2024-06-04
R03224,C0046,CAM001,Clicked,False,2024-02-05
R03225,C0008,CAM001,Clicked,True,2024-01-25
R03226,C0241,CAM002,Clicked,False,2024-02-16
R03227,C0248,CAM004,Ignored,True,2024-04-17
R03228,C0574,CAM001,Clicked,False,2024-01-26
R03229,C0367,CAM003,Spam,False,2024-03-29
R03230,C0569,CAM003,Spam,True,2024-03-29
R03231,C0094,CAM004,Ignored,False,2024-04-30
R03232,C0575,CAM004,Spam,False,2024-04-15
R03233,C0787,CAM004,Converted,True,2024-04-16
R03234,C0478,CAM003,Converted,True,2024-03-22
R03235,C0727,CAM004,Opened,True,2024-05-01
R03236,C0077,CAM001,Spam,False,2024-01-27
R03237,C0791,CAM001,Converted,False,2024-01-27
R03238,C0708,CAM004,Opened,False,2024-04-25
R03239,C0234,CAM003,Ignored,True,2024-03-23
R03240,C0552,CAM005,Ignored,False,2024-06-15
R03241,C0529,CAM005,Ignored,False,2024-05-28
R03242,C0289,CAM002,Clicked,True,2024-02-17
R03243,C0671,CAM005,Spam,True,2024-06-14
R03244,C0973,CAM003,Spam,False,2024-03-11
R03245,C0375,CAM001,Clicked,False,2024-01-16
R03246,C0427,CAM002,Clicked,False,2024-02-25
R03247,C0821,CAM003,Clicked,False,2024-03-26
R03248,C0787,CAM002,Ignored,False,2024-02-20
R03249,C0635,CAM005,Clicked,False,2024-05-24
R03250,C0663,CAM005,Converted,False,2024-06-14
R03251,C0097,CAM004,Clicked,False,2024-04-03
R03252,C0935,CAM002,Opened,True,2024-03-09
R03253,C0569,CAM003,Clicked,True,2024-03-09
R03254,C0317,CAM004,Ignored,False,2024-04-28
R03255,C0457,CAM005,Converted,True,2024-06-04
R03256,C0820,CAM002,Ignored,False,2024-02-11
R03257,C0934,CAM005,Clicked,False,2024-05-25
R03258,C0303,CAM001,Clicked,False,2024-01-16
R03259,C0468,CAM003,Converted,False,2024-03-24
R03260,C0266,CAM002,Spam,False,2024-02-26
R03261,C0685,CAM002,Converted,False,2024-03-11
R03262,C0754,CAM004,Spam,False,2024-04-23
R03263,C0540,CAM005,Opened,False,2024-05-23
R03264,C0402,CAM004,Converted,True,2024-04-16
R03265,C0089,CAM005,Converted,False,2024-06-02
R03266,C0896,CAM004,Clicked,False,2024-04-14
R03267,C0936,CAM003,Opened,False,2024-03-06
R03268,C0233,CAM001,Ignored,False,2024-02-04
R03269,C0592,CAM001,Ignored,True,2024-02-09
R03270,C0936,CAM003,Opened,True,2024-03-09
R03271,C0998,CAM001,Converted,False,2024-02-11
R03272,C0340,CAM003,Ignored,False,2024-03-29
R03273,C0274,CAM002,Spam,False,2024-02-22
R03274,C0608,CAM004,Clicked,False,2024-04-24
R03275,C0323,CAM005,Ignored,False,2024-06-15
R03276,C0909,CAM002,Opened,True,2024-03-10
R03277,C0139,CAM001,Spam,False,2024-02-12
R03278,C0594,CAM003,Ignored,False,2024-03-27
R03279,C0180,CAM001,Opened,False,2024-01-31
R03280,C0117,CAM003,Spam,True,2024-03-22
R03281,C0990,CAM001,Opened,True,2024-01-19
R03282,C0272,CAM004,Clicked,False,2024-04-16
R03283,C0695,CAM001,Converted,True,2024-01-22
R03284,C0514,CAM005,Spam,False,2024-06-19
R03285,C0435,CAM005,Clicked,True,2024-05-30
R03286,C0710,CAM002,Ignored,False,2024-03-05
R03287,C0908,CAM003,Ignored,False,2024-03-29
R03288,C0905,CAM004,Clicked,False,2024-04-29
R03289,C0212,CAM002,Spam,False,2024-02-25
R03290,C0201,CAM004,Opened,False,2024-04-18
R03291,C0180,CAM004,Opened,False,2024-04-22
R03292,C0575,CAM004,Converted,False,2024-04-29
R03293,C0996,CAM004,Opened,False,2024-04-10
R03294,C0677,CAM003,Ignored,False,2024-04-01
R03295,C0738,CAM003,Ignored,False,2024-03-11
R03296,C0395,CAM005,Clicked,True,2024-06-09
R03297,C0691,CAM002,Ignored,False,2024-02-12
R03298,C0252,CAM003,Converted,False,2024-03-31
R03299,C0715,CAM003,Converted,False,2024-03-08
R03300,C0832,CAM004,Converted,True,2024-04-17
R03301,C0001,CAM001,Converted,True,2024-01-30
R03302,C0533,CAM005,Ignored,False,2024-06-06
R03303,C0664,CAM002,Clicked,True,2024-03-10
R03304,C0756,CAM002,Opened,True,2024-03-02
R03305,C0849,CAM005,Spam,False,2024-06-18
R03306,C0458,CAM001,Ignored,False,2024-01-26
R03307,C0956,CAM001,Ignored,True,2024-01-26
R03308,C0031,CAM001,Ignored,False,2024-01-27
R03309,C0899,CAM001,Opened,False,2024-02-05
R03310,C0480,CAM003,Opened,False,2024-03-29
R03311,C0293,CAM001,Ignored,False,2024-01-17
R03312,C0098,CAM001,Opened,False,2024-01-22
R03313,C0546,CAM004,Opened,True,2024-04-08
R03314,C0680,CAM002,Converted,False,2024-02-15
R03315,C0235,CAM001,Opened,False,2024-01-21
R03316,C0306,CAM002,Ignored,False,2024-02-28
R03317,C0951,CAM003,Opened,False,2024-03-14
R03318,C0374,CAM005,Clicked,True,2024-06-10
R03319,C0369,CAM003,Converted,False,2024-03-21
R03320,C0975,CAM004,Ignored,False,2024-04-15
R03321,C0712,CAM005,Clicked,False,2024-05-30
R03322,C0400,CAM001,Converted,False,2024-01-22
R03323,C0582,CAM004,Clicked,False,2024-04-06
R03324,C0535,CAM002,Opened,True,2024-02-19
R03325,C0195,CAM001,Converted,True,2024-02-03
R03326,C0644,CAM004,Clicked,True,2024-04-12
R03327,C0715,CAM001,Opened,False,2024-02-13
R03328,C0477,CAM005,Opened,False,2024-06-03
R03329,C0991,CAM005,Converted,False,2024-05-28
R03330,C0329,CAM003,Clicked,True,2024-03-24
R03331,C0903,CAM003,Spam,False,2024-03-29
R03332,C0712,CAM003,Clicked,False,2024-03-25
R03333,C0263,CAM005,Opened,True,2024-06-13
R03334,C0259,CAM003,Spam,True,2024-03-18
R03335,C0577,CAM004,Ignored,False,2024-04-23
R03336,C0456,CAM002,Ignored,False,2024-02-19
R03337,C0446,CAM003,Ignored,False,2024-03-24
R03338,C0862,CAM001,Opened,False,2024-01-16
R03339,C0754,CAM003,Spam,False,2024-03-07
R03340,C0046,CAM001,Opened,False,2024-02-08
R03341,C0242,CAM002,Clicked,False,2024-02-24
R03342,C0493,CAM004,Ignored,True,2024-04-28
R03343,C0902,CAM001,Ignored,False,2024-01-30
R03344,C0394,CAM004,Clicked,False,2024-04-20
R03345,C0160,CAM005,Spam,False,2024-05-31
R03346,C0104,CAM002,Clicked,True,2024-02-19
R03347,C0728,CAM005,Converted,True,2024-05-22
R03348,C0413,CAM001,Opened,False,2024-01-22
R03349,C0516,CAM004,Converted,True,2024-04-16
R03350,C0579,CAM002,Ignored,True,2024-02-25
R03351,C0266,CAM002,Ignored,False,2024-03-09
R03352,C0522,CAM004,Converted,False,2024-04-25
R03353,C0480,CAM004,Converted,True,2024-04-19
R03354,C0026,CAM001,Converted,False,2024-01-28
R03355,C0005,CAM003,Spam,False,2024-03-12
R03356,C0846,CAM001,Opened,False,2024-01-19
R03357,C0272,CAM004,Ignored,True,2024-04-22
R03358,C0473,CAM001,Clicked,False,2024-01-20
R03359,C0947,CAM002,Clicked,False,2024-02-16
R03360,C0681,CAM004,Ignored,False,2024-04-03
R03361,C0694,CAM001,Converted,False,2024-01-16
R03362,C0100,CAM005,Ignored,False,2024-05-29
R03363,C0406,CAM004,Ignored,False,2024-04-19
R03364,C0767,CAM002,Clicked,True,2024-02-14
R03365,C0795,CAM005,Ignored,False,2024-06-13
R03366,C0348,CAM002,Spam,True,2024-02-25
R03367,C0866,CAM002,Converted,False,2024-02-29
R03368,C0680,CAM003,Ignored,True,2024-04-03
R03369,C0161,CAM001,Spam,True,2024-01-28
R03370,C0318,CAM001,Converted,False,2024-01-25
R03371,C0757,CAM002,Spam,True,2024-02-15
R03372,C0114,CAM001,Ignored,False,2024-02-05
R03373,C0816,CAM001,Opened,True,2024-02-08
R03374,C0642,CAM004,Converted,False,2024-04-17
R03375,C0647,CAM001,Converted,False,2024-02-06
R03376,C0353,CAM004,Opened,False,2024-04-12
R03377,C0190,CAM005,Clicked,False,2024-06-16
R03378,C0711,CAM001,Ignored,False,2024-01-21
R03379,C0557,CAM004,Converted,True,2024-04-12
R03380,C0472,CAM003,Ignored,False,2024-04-03
R03381,C0994,CAM001,Opened,False,2024-02-03
R03382,C0864,CAM004,Clicked,False,2024-04-14
R03383,C0621,CAM001,Converted,True,2024-01-28
R03384,C0521,CAM003,Converted,False,2024-03-08
R03385,C0329,CAM003,Spam,True,2024-03-17
R03386,C0460,CAM005,Spam,False,2024-05-26
R03387,C0686,CAM003,Clicked,False,2024-03-10
R03388,C0295,CAM002,Ignored,False,2024-02-15
R03389,C0424,CAM003,Converted,True,2024-03-23
R03390,C0180,CAM004,Converted,False,2024-05-01
R03391,C0284,CAM005,Converted,False,2024-06-11
R03392,C0848,CAM001,Ignored,False,2024-02-12
R03393,C0187,CAM002,Clicked,False,2024-02-27
R03394,C0895,CAM003,Spam,True,2024-03-24
R03395,C0054,CAM002,Opened,False,2024-02-20
R03396,C0840,CAM003,Clicked,False,2024-03-31
R03397,C0394,CAM004,Opened,True,2024-04-29
R03398,C0037,CAM004,Converted,False,2024-04-07
R03399,C0860,CAM001,Spam,False,2024-02-05
R03400,C0898,CAM001,Spam,False,2024-01-31
R03401,C0820,CAM002,Opened,True,2024-02-12
R03402,C0529,CAM003,Ignored,False,2024-03-21
R03403,C0963,CAM004,Opened,True,2024-04-15
R03404,C0705,CAM004,Clicked,False,2024-04-21
R03405,C0125,CAM001,Converted,True,2024-01-23
R03406,C0558,CAM004,Opened,False,2024-04-23
R03407,C0456,CAM003,Clicked,False,2024-03-20
R03408,C0147,CAM004,Clicked,False,2024-04-20
R03409,C0777,CAM005,Spam,False,2024-06-13
R03410,C0620,CAM005,Ignored,False,2024-05-31
R03411,C0568,CAM005,Clicked,False,2024-06-13
R03412,C0668,CAM001,Clicked,False,2024-02-09
R03413,C0002,CAM001,Spam,False,2024-02-12
R03414,C0394,CAM004,Converted,False,2024-04-02
R03415,C0731,CAM004,Spam,False,2024-04-04
R03416,C0213,CAM002,Converted,False,2024-02-14
R03417,C0575,CAM004,Spam,False,2024-04-02
R03418,C0147,CAM001,Spam,False,2024-01-16
R03419,C0671,CAM003,Opened,False,2024-03-14
R03420,C0002,CAM001,Clicked,True,2024-02-08
R03421,C0298,CAM004,Ignored,False,2024-04-26
R03422,C0900,CAM001,Ignored,True,2024-01-31
R03423,C0490,CAM001,Clicked,True,2024-01-31
R03424,C0660,CAM002,Converted,False,2024-03-04
R03425,C0360,CAM005,Ignored,False,2024-05-24
